,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Felices los 4",Maluma,16661565,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
19,Thunder,"Imagine Dragons",16661005,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
20,"Strip That Down","Liam Payne",16497946,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
21,"Bad Liar","Selena Gomez",16420214,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
22,"First Time",Kygo,15356523,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
23,"Sign of the Times","Harry Styles",15152071,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
24,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",14741269,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
25,"No Promises (feat. Demi Lovato)","Cheat Codes",14526051,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
26,Passionfruit,Drake,14185730,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
27,"There for You","Martin Garrix",14123613,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
28,Issues,"Julia Michaels",13841685,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
29,Congratulations,"Post Malone",13239732,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
30,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13178817,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
31,"Galway Girl","Ed Sheeran",13006755,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
32,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","Enrique Iglesias",12845621,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
33,1-800-273-8255,Logic,12816496,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
34,Mama,"Jonas Blue",12790365,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
35,"Me Rehúso","Danny Ocean",12517785,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
36,DNA.,"Kendrick Lamar",12180795,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
37,"Scared to Be Lonely","Martin Garrix",11643572,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
38,"Slow Hands","Niall Horan",11577938,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
39,"Now Or Never",Halsey,10919964,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
40,"The Cure","Lady Gaga",10737759,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
41,Location,Khalid,10617651,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
42,"iSpy (feat. Lil Yachty)",KYLE,10491707,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
43,"Crying in the Club","Camila Cabello",10365858,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
44,Believer,"Imagine Dragons",10244095,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
45,"Good Life (with G-Eazy & Kehlani)",G-Eazy,10220070,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
46,"Rollin (feat. Future & Khalid)","Calvin Harris",9779738,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
47,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",9607866,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
48,"Escápate Conmigo",Wisin,9591864,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
49,Paris,"The Chainsmokers",9200751,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
50,"Ahora Dice","Chris Jedi",8786577,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
51,"El Amante","Nicky Jam",8597179,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
52,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,8556450,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
53,Redbone,"Childish Gambino",8430189,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
54,"Swish Swish","Katy Perry",8330604,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
55,"I Feel It Coming","The Weeknd",8258359,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
56,"Most Girls","Hailee Steinfeld",8174423,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
57,"Say You Won't Let Go","James Arthur",7736414,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
58,"You Don't Know Me - Radio Edit","Jax Jones",7589360,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
59,Tuesday,"Burak Yeter",7580815,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
60,"Solo Dance","Martin Jensen",7562998,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
61,Closer,"The Chainsmokers",7559994,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
62,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)",Pitbull,7372802,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
63,"LOVE. FEAT. ZACARI.","Kendrick Lamar",7353681,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
64,goosebumps,"Travis Scott",7326077,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
65,Portland,Drake,7209457,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
66,"Hey DJ",CNCO,7059876,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
67,"Bon appétit","Katy Perry",6997442,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
68,"Call On Me - Ryan Riback Extended Remix",Starley,6913336,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
69,"The Night We Met","Lord Huron",6898049,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
70,Starboy,"The Weeknd",6871909,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
71,"Tunnel Vision","Kodak Black",6853540,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
72,"Castle on the Hill","Ed Sheeran",6833735,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
73,"Mask Off (feat. Kendrick Lamar) - Remix",Future,6660603,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG
74,"Your Song","Rita Ora",6563732,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
75,"Chantaje (feat. Maluma)",Shakira,6505503,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
76,"Sigo Extrañándote","J Balvin",6501493,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
77,"One Dance",Drake,6477683,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
78,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",6463571,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
79,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,6426734,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
80,"Body Like A Back Road","Sam Hunt",6372403,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
81,"No Vacancy",OneRepublic,6346290,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
82,Cold,"Maroon 5",6300072,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
83,"Quit (feat. Ariana Grande)","Cashmere Cat",6268549,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
84,OK,"Robin Schulz",6096928,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
85,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,6077959,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
86,"Me Enamoré",Shakira,5901313,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
87,"Slippery (feat. Gucci Mane)",Migos,5888285,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
88,"Selfish (feat. Rihanna)",Future,5860888,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
89,"Tu Foto",Ozuna,5801242,https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp
90,Perfect,"Ed Sheeran",5721556,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
91,"La Rompe Corazones","Daddy Yankee",5673603,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
92,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",5658615,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
93,"Bounce Back","Big Sean",5619113,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
94,"Look At Me!",XXXTENTACION,5596061,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
95,"24K Magic","Bruno Mars",5587399,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
96,"do re mi",blackbear,5579121,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
97,"Let Me Love You","DJ Snake",5576140,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
98,"Fake Love",Drake,5573179,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
99,"Otra vez (feat. J Balvin)","Zion & Lennox",5549053,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
100,Gyalchester,Drake,5530276,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
101,"Whatever It Takes","Imagine Dragons",5476472,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
102,"Chained To The Rhythm","Katy Perry",5416015,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
103,Magnolia,"Playboi Carti",5370442,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
104,"The One","The Chainsmokers",5334972,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
105,Starving,"Hailee Steinfeld",5230875,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
106,Sola,"Anuel AA",5224427,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
107,Touch,"Little Mix",5176517,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
108,T-Shirt,Migos,5164766,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
109,"Nights With You",MØ,5100138,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
110,"Ciao Adios",Anne-Marie,5093013,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
111,Weak,AJR,5030176,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
112,"Reggaetón Lento (Bailemos)",CNCO,4996624,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
113,Strangers,Halsey,4966613,https://open.spotify.com/track/11EDhDAVDtGPoSar6ootYA
114,"Whippin (feat. Felix Snow)",Kiiara,4964441,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
115,"Don't Let Me Down (feat. Daya)","The Chainsmokers",4925426,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
116,"Green Light",Lorde,4916324,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
117,Tired,"Alan Walker",4903079,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
118,ELEMENT.,"Kendrick Lamar",4876465,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
119,"Me llamas (feat. Maluma) - Remix","Piso 21",4782461,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
120,"Sweet Creature","Harry Styles",4659952,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
121,"Side To Side","Ariana Grande",4618865,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
122,Swang,"Rae Sremmurd",4610844,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
123,"In the Name of Love","Martin Garrix",4547368,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
124,Photograph,"Ed Sheeran",4537676,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
125,"Hear Me Now",Alok,4512883,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
126,"BUTTERFLY EFFECT","Travis Scott",4455911,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
127,"September Song","JP Cooper",4420148,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
128,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",4416485,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
129,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",4399238,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
130,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",4358848,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
131,"Treat You Better","Shawn Mendes",4347306,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
132,Happier,"Ed Sheeran",4319599,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
133,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",4301543,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
134,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",4235625,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
135,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",4229089,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
136,"Run Me Dry","Bryson Tiller",4212995,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF
137,"Don't Wanna Know","Maroon 5",4106778,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
138,"Reminding Me","Shawn Hook",4062511,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr
139,"Thinking out Loud","Ed Sheeran",4023177,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
140,Rolex,"Ayo & Teo",4014743,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
141,Báilame,Nacho,4012663,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
142,"How Far I'll Go - From ""Moana""","Alessia Cara",3995968,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
143,"Alguien Robo","Sebastian Yatra",3987983,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy
144,"More Than You Know","Axwell /\ Ingrosso",3955315,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
145,"Bad Bitch (feat. Ty Dolla $ign)","Bebe Rexha",3896968,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8
146,Dive,"Ed Sheeran",3882195,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
147,Hunter,Galantis,3837191,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj
148,Safari,"J Balvin",3810034,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
149,Mercy,"Shawn Mendes",3806944,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
150,"Love Yourself","Justin Bieber",3764192,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
151,"Met Gala (feat. Offset)","Gucci Mane",3737828,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK
152,Heathens,"Twenty One Pilots",3735909,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
153,"All Night","The Vamps",3735263,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
154,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",3715987,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
155,"Te Quiero Pa´Mi","Don Omar",3668653,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
156,Faded,"Alan Walker",3660813,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
157,wokeuplikethis*,"Playboi Carti",3658081,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
158,Vacaciones,Wisin,3655065,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
159,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",3641457,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
160,"Cheap Thrills",Sia,3632642,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
161,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,3607653,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
162,"White Iverson","Post Malone",3590123,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
163,"Si Tú La Ves (feat. Wisin)","Nicky Jam",3571865,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
164,"Shed a Light","Robin Schulz",3524199,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
165,Traicionera,"Sebastian Yatra",3521953,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
166,"What Do I Know?","Ed Sheeran",3518972,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
167,"Remember I Told You","Nick Jonas",3488062,https://open.spotify.com/track/42NpUvd0I2kdIuMXX4nobE
168,"Obsession (feat. Jon Bellion)",Vice,3487415,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk
169,"This Is What You Came For (feat. Rihanna)","Calvin Harris",3460589,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
170,"La Bicicleta","Carlos Vives",3458648,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
171,"Love On The Brain",Rihanna,3457824,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
172,"Black Beatles","Rae Sremmurd",3457665,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
173,"Stressed Out","Twenty One Pilots",3452958,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
174,Sorry,"Justin Bieber",3449702,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
175,"Perfect Strangers","Jonas Blue",3447236,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
176,"My Way","Calvin Harris",3420878,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
177,"I Have Questions","Camila Cabello",3397575,https://open.spotify.com/track/3NgCzSW98SsqBdpYcnm4kv
178,"All Time Low","Jon Bellion",3375413,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
179,"Just Hold On","Steve Aoki",3364762,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
180,"Hard Times",Paramore,3364072,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh
181,Self-Made,"Bryson Tiller",3358858,https://open.spotify.com/track/2rUwQj4SWaP2anuGDtNpYR
182,Ride,"Twenty One Pilots",3341925,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
183,"Don't Get Too High","Bryson Tiller",3329889,https://open.spotify.com/track/0OVhQZkNe7lh0fQeH96EFW
184,"I Got You","Bebe Rexha",3325684,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
185,Human,"Rag'n'Bone Man",3294699,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
186,Besándote,"Piso 21",3253546,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
187,"Bad Things (with Camila Cabello)","Machine Gun Kelly",3253295,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
188,"Be Mine",Ofenbach,3250498,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
189,"Scars To Your Beautiful","Alessia Cara",3246573,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
190,Lumbra,"Cali Y El Dandee",3244039,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
191,Everybody,Logic,3241928,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
192,"Versace on the Floor","Bruno Mars",3220647,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
193,Panda,Desiigner,3214516,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
194,Skin,"Rag'n'Bone Man",3194017,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
195,"Get Right Witcha",Migos,3163665,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
196,"No More Sad Songs","Little Mix",3132611,https://open.spotify.com/track/5ZnJsoJGkQ5K15W7Rcr5JO
197,"By Your Side","Jonas Blue",3132580,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
198,"Into You","Ariana Grande",3128949,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
199,"One Last Time","Ariana Grande",3126641,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi
200,"Lust For Life (with The Weeknd)","Lana Del Rey",3118017,https://open.spotify.com/track/4L7Y2OAPiY2I2GndZjAs5K
